IMAGE_FILE,DESCRIPTION,AUTHOR
35367-05religi.jpg,"The Oratorians commissioned a painting from [PAINTER] for the high-altar of their main church, Santa Maria in Vallicella. [PAINTER] painted the Ecstasy of St Gregory the Great, however, it was rejected on the ground that it reflected the light entering the church too strongly. For this reason the canvas was replaced by a new version on slate. This was quite different from the first painting; its composition was divided over three separate panels. This work, still in its original place in Santa Maria in Vallicella","RUBENS, Peter Paul"
18194-0103grec.jpg,This painting is one of the most attractive pictures of [PAINTER] Venetian period. The artist's barely disguised borrowings from Italian prints (e.g. the three Marys from a print of the Entombment by Parmigianino) are a notable feature of his Cretan- and Italian period pictures and reflect his formation as a painter in the post-Byzantine tradition accustomed to working from established compositional patterns,"GRECO, El"
18263-0802grec.jpg,This painting was probably executed by the workshop,"GRECO, El"
39412-facade.jpg,"For over twenty years from 1565, [PAINTER] lavished his creative energy on the interior of the Scuola Grande di SanRocco, with a series of paintings that reveal his transition from a descriptive and realistic style to one of visionary spirituality.The façade of the Scuola was designed by Bartolomeo Bon and Antonio Abbondi (called Scarpignino).We recommend to take a virtual tour in the Scuola Grande di San Rocco starting from the homepage of the Scuola",TINTORETTO
39315-16ceilin.jpg,"Among the sixteen allegories around the central painting on the ceiling of the Sala dell'Albergo are five allegorical figures of the Scoule Grandi of Venice. These and the other allegorical figures of the Cardinal Virtues are portrayed in forced and artificial poses and attitudes of truly Mannerist origin. They were particularly studied by [PAINTER] in preliminary drawings.Portrayed in a complex movement, the allegory of the Scuola della Carit&#224; passes rapidly in a tangle of robes between light and sha",TINTORETTO
42825-01anthon.jpg,"Connected with Veronese's late output, the work has several times been ascribed to the artist's workshop on the grounds of the greater simplicity of the composition, wholly dominated by brownish tones. In fact the artist has taken an original approach to the composition with the sweeping seascape that characterizes the entire scenes; the gulf on the left is balanced on the right by the figures of the saint and the bystanders, arranged on parallel planes and along a diagonal that indicates the depth of the s","VERONESE, Paolo"
35625-06garden.jpg,"This painting is one of the collaborative works by Peter Paul and Jan Brueghel the Elder. Although Brueghel was responsible for the composition, [PAINTER] started the painting. Very sketchily, in thin paint, he painted Adam and Eve, the tree, the horse and the serpent. Then Brueghel took on the plants and animals, which he painted with encyclopaedic precision in finishing paint","RUBENS, Peter Paul"
39769-13isabel.jpg,"The painting, commissoned by Emperor Charles V, was executed in Augsburg in 1548. Isabella of Portugal (1503-1539) married Emperor Charles V in 1526. She died very young, when she was only 36, and long before Charles V commissioned [PAINTER] to paint her portrait. Her pale face emphasizes her gentleness, which is also visible in the slender fingers of her hands. The entire portrait is centred around a superb colour harmony of the red, white and gold. A charming colour contrast is provided by the blue and green",TIZIANO Vecellio
17307-selfpo34.jpg,"Catalogue numbers: F 627, JH 1772.The artist himself provided the most accessible of all models. [PAINTER] painted himself twice in September 1889. In one of these self-portraits he shows himself as artist, dressed in his blue working smock, holding his palette and turning from his easel to stare at the spectator. The effect is lively and intense, partly as a result of the powerful blues and yellows in which he has painted himself. In the other portrait, illustrated here, [PAINTER] appears before us dressed i","GOGH, Vincent van"
35475-13mythol.jpg,"The heroic classicist style in the 1610s Which Rubens developed in his religious works was even more apposite in scenes derived from classical themes. Rubens painted many such subjects shortly after 1612. The action in them was carried out by a limited number of figures placed in the foreground and clearly highlighted, giving these paintings an almost relief-like appearance; it may well have been his intention to suggest a comparison with antique relief sculpture.The Jupiter and Callisto is one of the many ","RUBENS, Peter Paul"
33569-098portr.jpg,"Catalogue number: Bredius 122.Titus was the son of Saskia van Uylenburgh and [PAINTER]. Of the three children born previously to them, one died at two months, the others at two weeks. Titus lived but the mother died when he was nine months old.Although Titus was trained as an artist, presumably by [PAINTER], this is not the way his father depicted him. Rather, he shows him engaged in writing, reading and speaking. In the present painting, in which Titus is engrossed in a book he grasps in his two hands, his",REMBRANDT Harmenszoon van Rijn
39741-07danae.jpg,"This is another version of the highly successful series on the Dana&#235; theme produced by [PAINTER]'s workshop. When compared to the version he painted himself, the difference in quality becomes evident. The distorted face of Dana&#235; and her cord-like hair mock any attempt to compare her with the skillfully lit head of the Dana&#235; in Madrid",TIZIANO Vecellio
10088-16altar.jpg,"The two panels formed the side wings of an altarpiece, probably intended for private devotion. The central panel may well have shown St Anne or the Holy Kinship; the mother of Mary was increasingly venerated in Saxony after Frederick the Wise brought back a relic of Anne from the Holy Land. The outer sides of the wings bear the ducal arms of Saxony and Kursachsen on a grey background","CRANACH, Lucas the Elder"
18224-0405grec.jpg,"This is a reduced autograph version of the painting in El Escorial. It is on panel and has narrower proportions than the larger version, it is rather a repetition than a preliminary 'modello' of the Escorial painting","GRECO, El"
17258-auvers18.jpg,"Catalogue numbers: F 789, JH 2006.In this painting the church in Auvers has been transformed by the artist into a vision using form and colour. Painted in portrait format, the church towers up before the onlooker like a fortification. The path leading to it forks in the foreground into two narrow paths passing the church on either side. On the path to the left, her back turned toward us, a peasant woman is walking into the distance. The path is bathed in light, while the church is viewed against the backdro","GOGH, Vincent van"
16058-01pentec.jpg,"This fresco, together with the Ascension of Christ, can be found on the inside wall of the façade of the Upper Church. The attribution to [PAINTER] is not universally accepted",GIOTTO di Bondone
17032-flower05.jpg,"Catalogue numbers: F 279, JH 1104","GOGH, Vincent van"
35598-02landsc.jpg,"When [PAINTER] died in 1640, he still possessed his Prodigal Son of 1618. Amongst his many grand altarpieces and dramatic mythological subjects, the creation of this rural scene, intended for his own living room, must have given him a great deal of pleasure. The biblical subject - depicted bottom right - serves merely as a vehicle for the painting of one of his earliest landscapes","RUBENS, Peter Paul"
18199-0205grec.jpg,"Probably soon after his arrival in Venice [PAINTER] painted the Modena Triptych. Here he adapts Renaissance principles of representation to a small-scale triptych of a post-Byzantine design common in the Venetian empire. As the wings of the triptych are opened in succession, the sequence of images reveals the state of Man before the Fall to his restoration to a state of Grace through Christ. The scene of The Annunciation is the left panel on the back of the triptych.The Modena Triptych strikingly illustrates","GRECO, El"
