IMAGE_FILE,DESCRIPTION,AUTHOR,comment_length
16418-baptis3.jpg,"The banquet takes place in a splendid open hall, decorated with small marble figures. John the Baptist is beheaded at the request of the dancing Salome. In contrast to the festiveness of the scene, [PAINTER] increases the brutality of the events through the gestures, culminating in the encounter between Herod and the henchman, who hands him the severed head as if it were a dish of fare. Even although the surface of the faces is badly damaged, this moment of horror and outrage is still clear: plates, hands, dis",GIOTTO di Bondone,605
35630-01sketci.jpg,"This painting is probably a sketch for the larger Deposition, although the making of preparatory sketches on copper was certainly not common practice","RUBENS, Peter Paul",149
41541-vase_flo.jpg,"Stylistically, this painting is midway between local naturalist tradition and the contribution of Northern European art, which was very fertile in Milan. The placement of the lily that closes off the composition - the Marian flower par excellence - is hardly fortuitous, and clearly makes a declaration of religious symbolism through a sort of mystical elevation","UNKNOWN MASTER, Italian",362
35649-11sketcx.jpg,This oil sketch was probably part of a tapestry project for the Triumph of he Eucharist woven for the Madrid convent of Poor Clares,"RUBENS, Peter Paul",131
16144-chris13.jpg,The story continues with the scenes from the Passion of Christ,GIOTTO di Bondone,62
33406-07passio.jpg,"Catalogue number: Bredius 554.This monochrome sketch in oils is fairly closely related to the painting of the same subject (in the Alte Pinakothek, Munich) which [PAINTER] completed in 1639 as part of a series on the Life of Christ for the Stadholder, Prince Frederick-Hendrick of Orange (1584-1647).[PAINTER] normally used drawings rather than oil sketches as preparatory studies for his paintings, and some scholars have therefore concluded that the Glasgow sketch was originally made for an etching, which was",REMBRANDT Harmenszoon van Rijn,680
17281-selfpo08.jpg,"Catalogue numbers: F 345, JH 1249.This painting was the closest [PAINTER] came to exposing the principles of Pointillism","GOGH, Vincent van",119
39677-02jerome.jpg,"As in many of [PAINTER]'s late works, there are justified doubts as to the extent to which [PAINTER] worked on this painting. It is indeed extremely difficult to judge whether figures as flat as those in this picture are indeed part of the artists late work. The same is true of the books and the hour-glass on the left",TIZIANO Vecellio,313
16017-2scenes.jpg,"The walls of the nave are divided up by an illusionistic framework. The width of each bay is taken up by three scenes, more or less square in shape. The scenes from the life of St Francis are represented in triplets",GIOTTO di Bondone,215
16992-nuenen07.jpg,"Catalogue numbers: F 38, JH 504","GOGH, Vincent van",31
33391-13newtes.jpg,"Catalogue number: Bredius 552.Sometimes Rembrandt treated familiar biblical stories in a new, even shocking, way, as in the present painting. Light plays the leading role. The most characteristic feature of this somewhat theatrical composition is the lightened figure of Christ from whom the light is irradiating the whole scene. The sleeping man on the right is non-conventional",REMBRANDT Harmenszoon van Rijn,379
42781-1ceilin2.jpg,"The picture shows one of the three large paintings on the ceiling of the nave of the church of San Sebastiano: Esther Crowned by Ahasuerus (rectangular, in the centre), The Triumph of Mordecai (oval), and The Banishment of Vashti (oval).This ceiling painting above the entrance to the presbytery illustrating Mordecai's triumph over the conspirator Haman represents a dramatic climax. With Haman and his black steed about to fall, Mordecai, with the insignia of royalty, triumphs on his white horse. Haman has tr","VERONESE, Paolo",735
16125-chris06.jpg,"In a rich red robe, the little twelve-year-old Jesus sits in the temple and holds a discussion - as his gesture quite clearly indicates. The arches of the architecture seem to echo the young boy's speech and at the same time to concentrate events on him. The scribes listen closely and in doing so show quite different reactions. Only one of them is completely distracted by the appearance of the worried parents",GIOTTO di Bondone,412
10308-04luthe1.jpg,"In 1525 Martin Luther, the apostate Augustinian monk, married Katharina von Bora, a former nun. He was thoroughly aware of the political consequences of this step. Shortly afterwards an aggressive pictorial propaganda campaign was launched that clearly set out to proclaim the event. Pairs of portraits and diptychs of the newly married couple were published in large numbers","CRANACH, Lucas the Elder",375
35589-07furcoa.jpg,"In this painting the artist portrayed his second wife, Helene Fourment nude but for a fur. This was certainly his favourite among the many paintings exhibiting her undeniable charms. At all events, he refused to part with Het Pelsken. In tones worthy of Titian, he painted Helene with curly hair, her nipples erect, her nudity barely concealed by a fur wrap better suited to her husband's bulk than her own. Her expression is difficult to read: is her mutinous air intended as a provocation, or was she simply an","RUBENS, Peter Paul",1438
10141-19religi.jpg,[PAINTER] was undoubtedly inspired by his experiences in the Netherlands to create this unconventional panel. The Netherlandish influences are so strong that [PAINTER] may well have embarked on this comparatively rare subject immediately after his return from there,"CRANACH, Lucas the Elder",261
39698-05sacre.jpg,"Sacred and Profane Love, [PAINTER]'s masterpiece, was painted when he was about twenty-five to celebrate the marriage of the Venetian Nicol&#242; Aurelio (coat of arms on the sarcophagus) and Laura Bagarotto in 1514. The bride dressed in white sitting beside Cupid is assisted by Venus in person. The figure with the vase of jewels symbolizes `fleeting happiness on earth' and the one bearing the burning flame of God's love symbolizes `eternal happiness in heaven'. The title is the result of a late 18th-century i",TIZIANO Vecellio,1384
10168-1salome2.jpg,This is one of the characteristic portraits which were painted in large number by the artist and his workshop. It can be assumed that most of the sitters of these portraits were noble ladies of the court in Saxony.You can view other depictions of Salome with the Head of John the Baptist.,"CRANACH, Lucas the Elder",288
42953-5anticol.jpg,"This painting is part of the decoration in the Sala di Anticollegio. This room functioned as the antechamber of honour before being received by the College in the Sala del Collegio.Painted between 1576 and 1580, the picture was reported by Zanetti as hanging in its present place in 1755; it was removed by the French in 1797 and taken to Paris, where it was restored and altered. It represents the mythical rape of Europa by Jupiter in the guise of a bull, as she prepares to mount on the god's back with the he","VERONESE, Paolo",1103
39622-2ancona.jpg,"The powerful, animated figures, together with a view of Venice in the background, are typical of [PAINTER]'s style in the early 1520s. Though it certainly took its inspiration from Raphael's Madonna da Foligno, painted about 1511, [PAINTER]'s figures appear to possess a much higher degree of reality because of their expressive movements and the rich variety of colour in which they are painted",TIZIANO Vecellio,389
